Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
23552,23552,42.37171596024,65.85455399029,516333997598615040,1.3352,7.558,6.4,-4.021,12.934815,0.002763,13.478231,0.002835,12.230193,0.003787,11.940485,0.015081,1.248038,0.543416,0.704622,,6721.8,722.0761,2.2461,8.985477,1.588,1.714,0.4123692,A      
153279,53279,44.31097496344,63.84105418956,467506747797039872,1.4788,4.139,-1.472,-3.868,10.444925,0.002766,10.622099,0.002847,10.127774,0.003812,9.977755,0.006982,0.494325,0.177174,0.317151,,10078.2,688.2979,2.897,78.014824,2.705,0.346,0.649973,B      
110335,10335,71.92137278901,40.09970656529,200216914188937344,0.0936,0.699,0.217,-0.664,15.484983,0.00278,15.785376,0.003469,15.009177,0.004062,,,0.776198,0.300393,0.475805,,11399.6,3278.589,1.6519,44.32383,,,0.7099807,B      
93660,93660,99.79411826916,-7.83541135463,3099637013735403392,0.4943,2.257,-1.218,-1.9,14.291786,0.00278,14.683289,0.00333,13.722728,0.003944,13.318031,0.04909,0.960561,0.391502,0.569058,,7938.5,1600.6964,1.9272,18.112741,1.899,0.878,0.501234,A      
10656,10656,18.76258147796,33.01474156206,313803882743178752,1.0181,8.68,0.836,-8.64,12.192973,0.002784,12.301392,0.002875,11.995591,0.003816,11.910484,0.026007,0.3058,0.108418,0.197382,,7816.0,857.2088,1.5749,10.579367,1.73,0.616,0.4834654,A      
60387,60387,298.63894929732,37.04919693344,2071876216285680768,0.4313,5.231,-2.898,-4.355,14.427998,0.002766,14.673662,0.002991,14.031359,0.003867,13.60521,0.246635,0.642303,0.245665,0.396639,,7347.7,2157.6323,1.8779,9.653942,1.648,1.15,0.5315549,A      
52848,52848,297.31505585512,24.22151317622,2020586507090599552,0.6058,1.266,-0.044,-1.265,14.921938,0.002764,15.64004,0.003045,14.078016,0.004004,13.795147,0.109845,1.562024,0.718102,0.843922,,7340.0,1819.2164,2.857,14.775045,1.795,1.142,0.33970046,A      
54912,54912,295.38040042559,32.50617267751,2033355268750210688,0.5447,3.035,0.332,-3.017,12.047765,0.002763,12.118366,0.002859,11.918134,0.003795,11.819497,0.053837,0.200233,0.070601,0.129631,,8993.9,1750.851,2.9394,50.307384,2.403,0.522,0.48662966,A      
129488,29488,24.43828256342,52.24162255913,407159502345285760,0.296,0.352,-0.342,-0.086,13.046656,0.002814,13.182917,0.002907,12.810858,0.00381,,,0.372059,0.136261,0.235798,,10563.0,3632.5984,4.132,140.55879,3.081,0.278,0.4495243,B      
89543,89543,107.94905285365,-6.15748330019,3053055413356088064,0.6153,3.144,-2.705,-1.601,13.084802,0.002847,13.341565,0.003687,12.58336,0.004191,11.905527,0.555828,0.758205,0.256763,0.501442,,7380.8,1410.1941,2.5667,20.541475,1.927,1.04,0.445075,A      
182125,82125,301.80911120626,12.59617028107,1803077882772842624,1.025,5.112,-4.102,-3.05,12.699275,0.002772,12.781101,0.004496,12.082397,0.004962,,,0.698705,0.081826,0.616879,,15727.0,1138.4888,1.7452,116.31749,,,1.2132857,B      
23603,23603,37.00692621307,65.65919867744,516845648464264064,0.8981,2.963,-2.95,0.283,13.974611,0.002762,14.743105,0.002946,13.109072,0.00383,12.668668,0.031409,1.634033,0.768494,0.86554,,6855.2,987.3054,2.5938,15.297715,1.79,1.341,0.34194243,A      
44724,44724,316.47289435717,42.33046463406,1969648538552104704,0.3212,4.433,-2.17,-3.866,14.930501,0.002766,15.559435,0.003416,14.155099,0.003875,13.79742,0.168151,1.404336,0.628934,0.775402,,8009.4,3836.8418,4.9681,49.880398,2.359,0.651,0.33182266,A      
139035,39035,3.50609168971,62.56992397699,431299211425327872,0.2022,2.236,-2.184,-0.476,15.601595,0.002773,15.923608,0.00369,15.101672,0.003979,,,0.821936,0.322013,0.499923,,9738.8,5639.316,3.063,77.73099,2.679,0.386,0.4467362,B      
147819,47819,36.29856416516,58.530712214,458930935059889408,0.5795,1.077,-1.042,-0.272,10.274489,0.002785,10.517005,0.002887,9.855915,0.003798,,,0.66109,0.242516,0.418574,,16784.1,1834.5791,7.401,3282.737,6.81,,0.6064958,B      
62737,62737,302.46947138484,49.01297103984,2087470246079399680,0.5332,9.276,-7.12,-5.946,14.608056,0.002787,14.888074,0.003111,14.164327,0.003875,14.023677,0.318523,0.723747,0.280018,0.443729,1.5705,7598.8,1804.6459,1.5558,8.2059965,1.668,0.399,0.52571267,A      
174456,74456,10.86716286291,64.35342191709,524065106233511808,0.3128,2.327,-2.322,-0.15,15.067471,0.00277,15.418396,0.003095,14.527656,0.003962,,,0.89074,0.350925,0.539815,,10842.2,5664.327,3.9003,53.524952,2.617,,0.4571961,B      
122209,22209,72.77847397536,46.13955312076,254572336659568256,0.1467,0.293,0.209,-0.205,16.189875,0.002797,16.609634,0.003946,15.587838,0.004183,,,1.021796,0.41976,0.602037,,10267.7,3756.7612,1.7925,32.958385,2.351,,0.59471184,B      
44365,44365,325.80754927638,42.22274405891,1966645875372302464,1.7274,12.195,11.487,4.094,11.196333,0.002795,11.395845,0.002874,10.863161,0.0038,10.70703,0.010117,0.532684,0.199512,0.333172,,7549.2,511.3952,1.7884,10.328727,1.664,1.244,0.4221394,A      
84391,84391,116.00958663006,-13.58422532651,3030508999712003200,1.9532,0.672,0.487,-0.463,10.145925,0.002773,10.200793,0.00285,10.030957,0.003794,9.960815,0.009281,0.169836,0.054869,0.114967,,9379.3,531.2415,2.0632,27.745663,2.185,0.358,0.5537858,A      
180698,80698,232.83407125426,36.02396339296,1374983721972276608,0.1489,4.822,-2.249,-4.265,16.936789,0.002895,16.927553,0.006567,16.981682,0.008064,,,-0.054129,-0.009235,-0.044893,,11259.4,11823.182,1.4963,33.53201,,,0.7663202,B      
73711,73711,299.29595769082,58.60321059953,2235631499497812992,1.7025,12.278,11.166,5.107,9.629758,0.002764,9.64569,0.002847,9.5757,0.003801,9.531549,0.010728,0.06999,0.015932,0.054058,,9708.1,665.63,2.9649,54.970085,2.499,0.397,0.425485,A      
81430,81430,99.68570688653,-11.05415462763,2953787861464488704,1.444,6.28,-2.439,5.788,11.200998,0.002781,11.31999,0.002848,10.97452,0.003794,10.865385,0.01,0.34547,0.118992,0.226479,,8004.5,618.741,1.8712,13.385886,1.778,0.954,0.257159,A      
180649,80649,259.2691283145,43.17415752897,1360408698917922304,0.1726,5.031,-4.962,-0.826,15.966541,0.002873,15.926068,0.003689,15.993092,0.00622,,,-0.067023,-0.040473,-0.02655,,11941.4,9640.491,1.7902,63.03919,2.826,,0.9278328,B      
33899,33899,260.92706808979,37.02817236921,1337318164456464512,2.5818,14.346,9.412,-10.828,9.952582,0.002775,10.10262,0.002907,9.682109,0.003809,9.571727,0.007015,0.420511,0.150038,0.270473,,7422.8,403.6172,2.3049,13.171245,1.756,1.128,0.42648908,A      
46313,46313,324.62786118455,50.22634291407,1979266207282501120,1.0642,4.315,2.644,3.411,11.774465,0.002769,11.993772,0.002841,11.412191,0.003973,11.255936,0.01309,0.58158,0.219307,0.362273,,7010.2,1001.1332,2.9078,14.256975,1.765,1.304,0.3170557,A      
6452,6452,66.00474269901,42.34767855683,228488381800871808,0.4038,1.366,-0.538,-1.256,14.191914,0.002776,14.449327,0.002883,13.770974,0.003847,13.550797,0.07485,0.678352,0.257413,0.420939,1.5853,9145.1,2471.6326,2.3245,30.779778,2.215,0.414,0.5884961,A      
138130,38130,7.46778912131,63.06504137814,430785670775237760,-0.4034,2.785,-2.693,-0.708,10.59568,0.003169,10.712317,0.003319,10.207791,0.004044,,,0.504526,0.116637,0.387889,,17212.4,1578.8666,4.7553,,,,,B      
82088,82088,97.98148000228,-12.41405587931,3000110526860634240,1.1608,4.087,-2.827,-2.951,11.989484,0.00277,12.104766,0.002907,11.776998,0.003818,11.656587,0.081545,0.327768,0.115282,0.212486,,8873.5,917.2142,1.7654,14.706997,1.918,0.22,0.62871504,A      
15475,15475,5.08701682493,58.17941233976,422154779369877376,0.5509,2.26,0.866,-2.088,14.264232,0.00276,14.627587,0.002924,13.726277,0.003829,13.443557,0.097197,0.90131,0.363356,0.537954,,7478.9,1465.2522,1.7518,11.187237,1.705,1.081,0.5135353,A      
144535,44535,32.07076566032,54.3438500098,456223314652485760,0.1039,0.541,-0.532,-0.094,15.504451,0.002894,15.586225,0.004514,15.3495,0.006917,,,0.236725,0.081774,0.154951,,13911.5,6826.0415,1.8794,128.9721,,,1.1248599,B      
35207,35207,307.27368675906,9.88939550385,1752858999125860608,1.0923,4.288,4.249,-0.577,11.050578,0.00277,11.207269,0.002823,10.772029,0.003791,10.645421,0.015934,0.43524,0.156691,0.278549,,7626.7,1066.385,3.7093,28.664785,2.079,0.873,0.34012964,A      
51062,51062,337.67465270892,56.52900187546,2007524029766680576,0.5778,4.23,-3.639,-2.157,11.482909,0.002797,11.617669,0.002884,10.951671,0.003851,10.779188,0.020775,0.665998,0.13476,0.531239,,7420.8,724.9788,2.6606,86.62054,2.516,0.571,0.35505924,A      
63559,63559,277.20471245359,42.49351923664,2111342842532468864,2.4272,14.395,4.733,13.594,9.223087,0.002788,9.286734,0.002992,9.08107,0.003869,9.008639,0.106169,0.205664,0.063646,0.142017,,10078.0,404.8359,2.3506,54.87322,2.534,0.328,0.72800136,A      
119791,19791,59.52447727147,46.48257359027,245808473074545408,0.3166,1.69,1.318,-1.057,15.276928,0.002771,15.602857,0.003293,14.76849,0.003943,,,0.834367,0.325929,0.508438,,9851.0,3334.2988,2.1205,28.418524,2.248,,0.5149599,B      
142543,42543,48.17881454473,52.15433012686,445955598334512896,0.4854,1.27,0.941,-0.852,13.728171,0.002767,13.995819,0.002885,13.293387,0.003842,,,0.702432,0.267648,0.434784,,10008.1,2453.206,2.8101,45.80954,2.451,0.311,0.47737947,B      
30954,30954,96.09040329048,36.44072316387,954812427228511360,1.1848,6.677,3.166,-5.879,11.787259,0.00279,11.978446,0.003143,11.455385,0.003909,11.307853,0.011323,0.523061,0.191187,0.331874,,7812.8,914.7462,2.4365,15.479272,1.836,0.915,0.40160584,A      
50473,50473,336.56508401377,53.85976225868,2004815181019593472,1.2924,4.537,3.166,-3.25,11.447576,0.002777,11.610113,0.002846,11.16634,0.0038,11.038434,0.012963,0.443773,0.162538,0.281236,,8901.5,761.0325,2.0681,24.000622,2.083,0.497,0.6126169,A      
77364,77364,100.93876967759,-25.05248768732,2920547632091379584,0.5991,2.458,0.761,2.337,13.245659,0.002793,13.411568,0.002825,12.950677,0.003799,12.769138,0.032557,0.460891,0.165909,0.294982,1.6283,7394.1,1655.6786,2.156,11.502484,1.712,1.132,0.48167047,A      
62918,62918,300.23525435436,52.28601792533,2089210498103948032,0.9657,0.621,0.605,0.139,11.78248,0.002764,11.844922,0.00286,11.664452,0.003795,11.611677,0.013628,0.18047,0.062442,0.118029,,9225.2,1068.913,1.9543,21.581253,2.08,0.305,0.6874198,A      
38811,38811,303.927405214,29.56925250663,1837443157353444864,0.7079,3.906,-0.294,-3.895,14.198074,0.002761,14.884796,0.002888,13.380078,0.003805,12.957055,0.061338,1.504718,0.686722,0.817996,,9008.8,1426.245,2.7037,39.772087,2.297,0.529,0.4515483,A      
100390,390,70.23410460611,24.36349405452,146916644920155008,1.1895,5.608,1.66,-5.357,13.459627,0.002782,14.180079,0.004404,12.483698,0.004212,,,1.696381,0.720451,0.975929,,15036.1,928.9581,2.2043,168.89984,,,1.1214511,B      
113931,13931,69.54246754224,42.85421142207,204318917193268992,0.3161,1.821,-0.908,-1.579,14.330504,0.002763,14.694888,0.002953,13.778426,0.003838,,,0.916462,0.364384,0.552078,,11405.1,2380.1553,2.2861,123.61999,3.099,,0.6123817,B      
81799,81799,92.20094988042,-16.91103442978,2991153080503949952,1.6567,2.449,0.271,2.434,11.139483,0.00278,11.241463,0.002836,10.944515,0.003795,10.853416,0.006745,0.296947,0.101979,0.194968,,8224.9,584.4534,1.6765,12.04758,1.79,0.52,0.5468871,A      
179460,79460,94.53094841215,54.99457805598,996358337372932480,0.3018,2.182,0.061,-2.181,13.149495,0.002784,13.225776,0.002831,13.009535,0.003807,,,0.216241,0.076281,0.13996,,10191.1,4881.152,4.7125,84.15052,2.758,0.328,0.41489983,B      
164530,64530,26.13130975674,61.48038099785,511282669389643264,0.2709,1.103,-1.075,0.247,15.218121,0.002768,15.832258,0.003433,14.44198,0.003848,,,1.390278,0.614138,0.77614,,11004.4,3655.769,3.558,139.13422,3.109,0.247,0.46800613,B      
118186,18186,60.15702264479,38.740024794,226649478659088512,0.3116,1.825,1.601,-0.876,13.704194,0.002763,14.181984,0.002958,13.041972,0.00383,,,1.140012,0.47779,0.662222,,10988.1,2498.2776,3.9494,280.07803,3.582,0.212,0.436469,B      
7058,7058,54.6522921811,44.07613179179,238404842807593088,0.6147,3.891,1.95,-3.367,13.703338,0.002765,14.16591,0.002932,13.070725,0.003828,12.779919,0.037268,1.095184,0.462572,0.632612,,6746.0,1339.8013,2.5613,14.922971,1.774,1.403,0.41408417,A      
170477,70477,39.08083649628,64.54612511223,515955215844972288,0.5699,2.068,0.97,-1.827,13.061098,0.002763,13.640145,0.00283,12.31225,0.003796,,,1.327895,0.579047,0.748848,,10063.6,1314.9324,3.4144,181.99448,3.218,0.282,0.5033836,B      
75001,75001,335.77399806316,86.32195438556,2304210273103291520,1.4066,9.722,-9.266,-2.944,11.607307,0.002762,11.874297,0.002869,11.17886,0.003791,10.987242,0.028136,0.695437,0.26699,0.428448,,7497.7,680.5783,2.2669,15.191769,1.81,1.075,0.4686847,A      
2152,2152,68.17449550633,31.09327441292,171304293862205184,1.516,16.169,6.984,-14.584,11.126831,0.002789,11.307911,0.002865,10.813578,0.003793,10.683472,0.013927,0.494333,0.18108,0.313253,,9442.4,789.8309,2.5582,31.943811,2.245,0.382,0.60539037,A      
27782,27782,145.95954812306,24.39857377121,644754614960273024,1.351,11.662,-11.269,-3.001,11.339355,0.002786,11.465758,0.002893,11.10263,0.003816,10.98103,0.008409,0.363129,0.126403,0.236726,,7491.3,683.207,1.9725,13.411452,1.781,0.927,0.511172,A      
181544,81544,319.9729101622,11.48808196056,1746412248915866880,0.1852,7.321,6.515,-3.339,16.696516,0.002864,16.664507,0.005749,16.7472,0.008319,,,-0.082693,-0.032009,-0.050684,,15467.4,16141.731,1.8411,152.09851,,,1.2404699,B      
16847,16847,5.56541845951,64.6568127853,431206440126682752,1.508,3.36,-3.061,-1.385,13.679177,0.002838,14.158003,0.002965,12.81257,0.003848,12.467208,0.047206,1.345433,0.478826,0.866608,,6723.6,1571.7449,4.0039,4.36395,1.383,1.466,0.2929064,A      
134929,34929,8.48887392767,60.62140194468,428610145270915968,1.4991,13.68,12.659,5.184,10.299987,0.002797,10.347569,0.006903,9.693815,0.006786,,,0.653754,0.047583,0.606172,,12716.7,654.4744,3.0172,217.12762,3.572,,0.79602313,B      
115307,15307,75.47019982027,44.56911637639,205766939647816960,0.2056,0.993,0.307,-0.945,15.980505,0.002787,16.48771,0.00425,15.291986,0.004223,,,1.195725,0.507206,0.68852,,9743.9,4603.8833,2.878,67.494026,2.6,0.391,0.45635962,B      
89231,89231,107.78389827253,-6.96603820014,3052148350620562816,0.3973,1.957,1.065,-1.642,14.020424,0.00281,14.324347,0.003591,13.549943,0.004174,13.31374,0.09887,0.774404,0.303923,0.470481,,7518.6,2104.7532,2.4525,21.136446,1.943,0.996,0.46237332,A      
135942,35942,0.58792736863,61.60879832797,429510443445186688,1.732,5.408,4.492,-3.012,10.491374,0.002768,10.627332,0.002811,10.240303,0.003795,10.118783,0.011108,0.387029,0.135958,0.251071,,9620.4,580.6951,2.2727,40.397633,2.356,0.385,0.61017716,B      
15556,15556,0.12623884614,58.1344978205,422728174683713664,0.8287,1.326,-0.261,-1.3,12.543144,0.002759,12.90223,0.002829,12.008476,0.003794,11.766933,0.021878,0.893754,0.359086,0.534668,,8813.5,1632.1666,3.9671,45.365093,2.34,0.57,0.40779808,A      
185233,85233,294.99370940907,20.30178276104,1825750229185396096,0.5467,5.742,-2.373,-5.229,14.133917,0.002763,14.652536,0.002974,13.440089,0.003808,,,1.212447,0.51862,0.693828,,9816.3,2521.3674,3.7059,55.687397,2.51,0.382,0.42215794,B      
64259,64259,297.49745300771,55.12266128473,2138027543062851456,0.829,1.948,0.461,-1.893,12.121491,0.002842,12.280022,0.00371,11.84069,0.004062,11.70665,0.01623,0.439332,0.15853,0.280802,,7537.0,1156.9127,2.4738,18.27908,1.885,1.023,0.40232798,A      
66008,66008,311.8437473726,47.01645934367,2166680399471126656,0.9853,7.153,-4.405,-5.636,12.563643,0.00277,12.776675,0.003077,12.059362,0.004094,11.923643,0.02423,0.717313,0.213032,0.504281,,7411.1,990.0197,2.2297,13.418459,1.762,1.111,0.41301218,A      
127607,27607,63.94452971612,56.41696231891,276825146341771776,0.1388,0.209,-0.013,-0.209,16.436186,0.002798,16.822552,0.004245,15.871961,0.004326,,,0.950591,0.386366,0.564225,,9984.7,4950.252,2.0164,37.12239,2.364,0.265,0.5309445,B      
105735,5735,77.74237166374,40.01574636955,188943479735384320,0.3322,0.916,0.273,-0.875,15.00739,0.002894,15.176867,0.006415,14.442929,0.01069,,,0.733937,0.169477,0.564461,,11055.4,2296.6294,1.4544,27.29664,,,0.79324776,B      
150758,50758,43.86499788947,59.89845521954,464581325312380416,0.2665,1.514,-1.372,0.639,16.397291,0.002799,16.826708,0.004985,15.767738,0.004339,,,1.05897,0.429417,0.629553,,11048.9,5237.644,2.2705,70.0249,2.756,,0.55472577,B      
25182,25182,5.85319637307,67.0920482635,527905532846752768,2.9215,13.464,11.36,-7.227,9.978967,0.00276,10.152284,0.002802,9.672342,0.003784,9.547984,0.006052,0.479941,0.173317,0.306624,,8146.7,340.0515,1.9419,15.074248,1.854,0.719,0.54498935,A      
39276,39276,317.18722062688,31.17347713985,1852978672521709440,2.1847,2.131,1.191,-1.767,9.772419,0.00276,9.890082,0.002803,9.54302,0.003786,9.449764,0.012199,0.347062,0.117663,0.229399,,7870.9,465.3622,2.6723,21.283525,1.949,0.961,0.3587037,A      
52678,52678,290.57185811234,22.28213219118,2019136040784968832,0.378,4.04,-0.813,-3.958,14.38164,0.002767,15.182144,0.002977,13.494204,0.003863,13.013521,0.101344,1.687941,0.800504,0.887437,,8506.6,2031.3892,4.1244,118.3471,2.816,0.412,0.4267795,A      
141830,41830,50.13314460957,51.24071958791,442806974991092864,0.2859,0.456,-0.298,0.346,16.653719,0.002808,17.093174,0.006811,16.027008,0.005251,,,1.066166,0.439455,0.626711,,9910.1,3136.7712,1.2695,15.707982,,,0.81937987,B      
67900,67900,317.69288661256,55.75714370357,2177288560678466176,0.4963,4.293,-2.219,-3.674,14.510089,0.002762,15.191948,0.003076,13.694563,0.003829,13.367298,0.138565,1.497385,0.681859,0.815526,,7941.8,2626.2905,4.7015,53.717407,2.428,0.539,0.43207893,A      
166452,66452,22.2231624622,62.99758753339,512389534000191104,0.3473,2.315,-2.314,-0.085,13.68203,0.002767,14.009574,0.002945,13.173272,0.003835,,,0.836302,0.327544,0.508758,,15002.1,4020.464,4.2252,352.14502,4.264,,0.7186596,B      
69196,69196,313.92099972142,55.89952811834,2189113941368739840,1.1457,6.12,-2.054,-5.765,12.277988,0.002758,12.607281,0.002853,11.765023,0.003788,11.513227,0.013239,0.842258,0.329293,0.512964,,9811.1,795.5054,2.0089,41.474632,2.387,0.34,0.62255836,A      
115178,15178,75.31861051661,44.0451770402,205565003167996544,0.3057,1.097,-0.008,-1.097,16.22063,0.002795,16.62154,0.004373,15.631862,0.004368,,,0.989678,0.400909,0.588769,,9687.4,3263.4583,1.5162,18.51959,,,0.8032985,B      
178484,78484,151.28304621866,35.23262048526,795599295234470016,0.2627,6.504,4.67,-4.527,16.799562,0.002916,16.736473,0.004457,16.9208,0.007925,,,-0.184326,-0.063089,-0.121237,,15164.9,13107.975,1.3541,88.721146,,,1.3095407,B      
319,319,50.43344062291,16.28721513642,54546496976104704,1.118,13.944,5.676,-12.737,11.699513,0.002782,11.800447,0.00293,11.512175,0.00382,11.447038,0.016628,0.288273,0.100934,0.187339,,8201.7,704.2546,1.5985,19.631105,2.021,0.378,0.5613587,A      
61323,61323,294.99357131518,39.23036027354,2076233168528854656,0.7422,5.672,0.103,-5.671,12.288735,0.002765,12.437379,0.002864,12.030922,0.003797,11.904866,0.023999,0.406457,0.148644,0.257813,1.6427,8456.2,1537.8854,2.7694,27.650667,2.112,0.632,0.5690278,A      
110697,10697,76.10154600201,40.39038764915,200647613510133504,0.1857,0.927,0.586,-0.718,15.392082,0.002783,15.635825,0.003557,14.975637,0.004936,,,0.660188,0.243743,0.416445,,10181.2,4473.686,2.2695,50.257378,2.508,0.291,0.51727384,B      
82208,82208,97.92360693211,-11.54818446515,3001737151233810944,1.7716,5.604,-3.018,-4.721,11.745578,0.002791,11.945607,0.002946,11.400805,0.003828,11.237225,0.016316,0.544802,0.200029,0.344772,,7423.0,530.866,1.4901,6.3135715,1.54,0.679,0.3910925,A      
32258,32258,110.09936290137,50.11041766369,980107791736773120,0.9575,5.037,-5.027,-0.319,11.867552,0.002908,12.032495,0.003832,11.582083,0.004092,11.456389,0.026091,0.450412,0.164943,0.285469,,7644.5,943.4105,2.2856,17.777216,1.879,0.987,0.45896623,A      
35559,35559,328.39309283856,21.01804832286,1781006153196893312,1.0245,12.096,-7.328,-9.623,11.222768,0.002785,11.269815,0.002846,11.132557,0.003797,11.0852,0.018631,0.137258,0.047047,0.090211,,9532.4,964.6923,2.1663,33.644997,2.275,0.365,0.74971396,A      
51512,51512,347.98513181844,59.08792264876,2010675230089602432,0.0592,3.291,-0.883,-3.17,14.32053,0.002893,14.674822,0.003135,13.619047,0.00386,13.324635,0.16434,1.055775,0.354292,0.701483,,7175.8,1792.3673,2.4671,1197.5769,3.415,0.251,0.7391117,A      
118357,18357,64.50757262909,41.89177013118,228750134282280576,0.2532,0.162,-0.132,0.094,15.526299,0.002774,15.889859,0.003417,14.978736,0.004009,,,0.911123,0.36356,0.547564,,9806.4,3397.8428,2.062,36.057884,2.33,0.305,0.51594484,B      
